id,name,members_count,observers_count,leaders_count,members_pending_count,observers_pending_count,leaders_pending_count,total_people,workspace_id,workspace_name,restricted,description
33000162612,CWT FINANCIAL APP SUPPORT/Enhanced CC Extracts,2,0,0,0,0,0,2,2,My Team,no,"This group provides set up and support for the Enhanced CC data extracts for Visa, MC, Diners Club, and American Express client accounts. Sandeep Kalayankar provided new group manager 9/13/23 Ramesh Nallavolu"
33000162613,CWT FINANCIAL APP SUPPORT/GOVERNMENT,3,0,0,0,0,0,3,2,My Team,no,Provide support for the GTS application (Government Group Travel System).  Provide support for the Navy NROWS application and job flow.  Provides support for all government reporting requests from various CWT government personnel.
33000163065,CWT FIT Refresh Project,1,0,0,0,0,0,1,2,My Team,no,null
33000163066,CWT Flow Designer Manager,1,0,0,0,0,0,1,2,My Team,no,null
33000163067,CWT Follow Up Feature Users,1,0,0,0,0,0,1,2,My Team,no,null
33000163068,CWT FR IMPLEMENTATION,4,0,0,0,0,0,4,2,My Team,no,null
33000162153,CWT FR IT AS400,4,0,0,0,0,0,4,2,My Team,no,"Access users management for TRAVYS and JDE. Manage ApplePO, TRAVYS and JDE update (package, release,...)"
33000163069,CWT FR IT FINANCE QOA,4,0,0,0,0,0,4,2,My Team,no,null
33000162592,CWT FR IT SD CORRESPONDING,9,0,0,0,0,0,9,2,My Team,no,null
33000163070,CWT FR IT SD USER ADMINISTRATION,2,0,0,0,0,0,2,2,My Team,no,null
33000163071,CWT FR IT Smartphones,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163072,CWT FR ONLINE PROJECTS,7,0,0,0,0,0,7,2,My Team,no,null
33000162593,CWT FR WINGS 2ND LEVEL,7,0,0,0,0,0,7,2,My Team,no,Group in charge of WINGS Setup management for France only
33000163073,CWT frank,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163074,CWT FTS AR Retrieval,2,0,0,0,0,0,2,2,My Team,no,This group will receive automated tasks for retrieve equipment from leavers;
33000162594,CWT FTS AU Retrieval,5,0,0,0,0,0,5,2,My Team,no,For single country group for CWT leavers asset retrieval
33000163075,CWT FTS BR Retrieval,2,0,0,0,0,0,2,2,My Team,no,This group will receive automated tasks for retrieve equipment from leavers;
33000163076,CWT FTS CL Retrieval,2,0,0,0,0,0,2,2,My Team,no,This group will receive automated tasks for retrieve equipment from leavers;
33000163077,CWT FTS CN Retrieval,3,0,0,0,0,0,3,2,My Team,no,For single country group for CWT leavers asset retrieval
33000162595,CWT FTS CO Retrieval,2,0,0,0,0,0,2,2,My Team,no,This group will receive automated tasks for retrieve equipment from leavers;
33000163078,CWT FTS CR Retrieval,5,0,0,0,0,0,5,2,My Team,no,This group will receive automated tasks for retrieve equipment from leavers;
33000162596,CWT FTS DEU EMEA,15,0,0,0,0,0,15,2,My Team,no,Field IT for German and Austria Users
33000162154,CWT FTS ENG AMERICAS,16,0,0,0,0,0,16,2,My Team,no,"This is the English Speaking User Support Group for the NORAM including Canada, United States, Costa Rica, and Japan (D&G),"
33000162599,CWT FTS ENG APAC,10,0,0,0,0,0,10,2,My Team,no,Field-IT APAC. This is the English Speaking User Support Group for FTS APAC including D&G Japan and Guam.
33000162600,CWT FTS ENG EMEA,20,0,0,0,0,0,20,2,My Team,no,Field IT for all EMEA countries where English is the Standard language for creating tickets.
33000163811,CWT FTS ENG NORAM,0,0,0,0,0,0,0,2,My Team,no,
33000162601,CWT FTS ESP EMEA,3,0,0,0,0,0,3,2,My Team,no,Field IT for Spanish Users.
33000162567,CWT FTS ESP/POR LATAM,11,0,0,0,0,0,11,2,My Team,no,This group will be used to review the Customer needs based on Agreement
33000162568,CWT FTS ESP/POR LATAM CHAT,26,0,0,0,0,0,26,2,My Team,no,This group is the LATAM chat queue group
33000162569,CWT FTS FRA EMEA,5,0,0,0,0,0,5,2,My Team,no,Field IT for France Users
33000163079,CWT FTS ID Retrieval,5,0,0,0,0,0,5,2,My Team,no,For single country group for CWT leavers asset retrieval
33000163080,CWT FTS IN Retrieval,4,0,0,0,0,0,4,2,My Team,no,For single country group for CWT leavers asset retrieval
33000162570,CWT FTS ITA EMEA,4,0,0,0,0,0,4,2,My Team,no,Field IT for Italian Users
33000163081,CWT FTS MX Retrieval,2,0,0,0,0,0,2,2,My Team,no,This group will receive automated tasks for retrieve equipment from leavers;
33000163082,CWT FTS PE Retrieval,2,0,0,0,0,0,2,2,My Team,no,This group will receive automated tasks for retrieve equipment from leavers;
33000162155,CWT FTS PH Retrieval,6,0,0,0,0,0,6,2,My Team,no,For single country group for CWT leavers asset retrieval
33000162573,CWT FTS SG Retrieval,6,0,0,0,0,0,6,2,My Team,no,For single country group for CWT leavers asset retrieval
33000162574,CWT FTS TH Retrieval,6,0,0,0,0,0,6,2,My Team,no,For single country group for CWT leavers asset retrieval
33000162575,CWT GCS L1 CXP Global,9,0,0,0,0,0,9,2,My Team,no,"CX PLATFROM - Global 1st level Support for Counselor Platform. Troubleshooting and datagathering. Involved in Approval and Quality Control of requests.   Manage Changed from Steven Henderson to Dawid Buras on May 27th, 2026 (RITM0550930)"
33000162156,CWT GCS L2 CXP GLOBAL,10,0,0,0,0,0,10,2,My Team,no,"CX PLATFROM - EMAIL Global 2nd level Support, Maintenance and Implementation Team. Based in Poland, Rzeszow. Operating 24/5."
33000162578,CWT GDPR SAR CWT Employee Support,7,0,0,0,0,0,7,2,My Team,no,null
33000162579,CWT GDPR SAR Global Risk Management,7,0,0,0,0,0,7,2,My Team,no,null
33000162580,CWT GDPR SAR Legal & Compliance,7,0,0,0,0,0,7,2,My Team,no,null
33000162581,CWT GDPR SAR Meetings & Events Attendee ID Verification,9,0,0,0,0,0,9,2,My Team,no,null
33000162582,CWT GDPR SAR Program Management ID Verification,7,0,0,0,0,0,7,2,My Team,no,null
33000162583,CWT GDPR SAR Traveler Requests,10,0,0,0,0,0,10,2,My Team,no,null
33000162584,CWT GDS Adapters Devops,6,0,0,0,0,0,6,2,My Team,no,GDS Adapters DevOps group will be the team to provide technical support for the GDS Adapters application. Any incidents and requests for GDS Adapters will be assigned to this assignment group.
33000163083,CWT GDS LATAM APPROVAL GROUP,4,0,0,0,0,0,4,2,My Team,no,"Approvals for LATAM GDS Sine Requests November 24, 2025: Amended group manager"
33000162585,CWT GDS Profile configuration,6,0,0,0,0,0,6,2,My Team,no,"Create and maintain GDS company profiles globally and uphold the global GDS Corporate Profile standards.   June 30, 2025: Group renamed from PPI ES Profiles to GDS Profile configuration"
33000162586,CWT GDS Scripting,5,0,0,0,0,0,5,2,My Team,no,GDS Scripting L3 product support group.  Fields Sabre Scribe Scripts functionality questions and incidents
33000162157,CWT GDS Security and Configuration,6,0,0,0,0,0,6,2,My Team,no,"Deliver and uphold the global GDS Office Id (OID) / Pseudo City Codes (PCC) configuration standards as well as user configuration standards June 30, 2025: Group renamed from TXC GDS TEAM to GDS Security and Configuration"
33000162589,CWT GDS Security and Configuration LATAM,5,0,0,0,0,0,5,2,My Team,no,"Deliver and uphold the global GDS Office Id (OID) / Pseudo City Codes (PCC) configuration standards as well as user configuration standards.  June 30, 2025: Group renamed from GDS LATAM to GDS Security and Configuration LATAM"
33000162231,CWT GDS TEAM,1,0,0,0,0,0,1,2,My Team,no,null
33000163084,CWT Genesis Approver Group,5,0,0,0,0,0,5,2,My Team,no,Change Approver Group for the Genesis Application
33000162701,CWT Genpact Support,4,0,0,0,0,0,4,2,My Team,no,Vendor Genpact- functional Operations Support Team
33000163085,CWT Genpact-Approvers-Hungary,3,0,0,0,0,0,3,2,My Team,no,Genpact-Approvers-Hungary Need  this group for Genpact on boarding form so country can approve the request
33000163086,CWT Genpact-Approvers-Latvia,3,0,0,0,0,0,3,2,My Team,no,Central Access Approver Group
33000163087,CWT Genpact-Approvers-Spain,3,0,0,0,0,0,3,2,My Team,no,Genpact-Approvers-Spain Need this group for Genpact on boarding form so country can approve the request.
33000162158,CWT Github Org Admin,6,0,0,0,0,0,6,2,My Team,no,Group in charge of administration of CWT Github Org
33000162159,CWT GLOBAL CRM SUPPORT,8,0,0,0,0,0,8,2,My Team,no,CRM Support Team supports CRM On Demand users globally
33000162706,CWT Global Customer Care,8,0,0,0,0,0,8,2,My Team,no,null
33000162707,CWT GLOBAL Essbase,2,0,0,0,0,0,2,2,My Team,no,null
33000162708,CWT GLOBAL IDSTUDIOS SUPPORT,9,0,0,0,0,0,9,2,My Team,no,null
33000163088,CWT GLOBAL INFORMATION MANAGEMENT,6,0,0,0,0,0,6,2,My Team,no,null
33000162709,CWT GLOBAL IT CAB,19,0,0,0,0,0,19,2,My Team,no,This group is for the Global IT Change Team's use. It is reserved for their use and used to help ensure changes follow due process
33000162160,CWT Global IT Service Request,26,0,0,0,0,0,26,2,My Team,no,null
33000163089,CWT GLOBAL PARTNER NETWORK TTS,3,0,0,0,0,0,3,2,My Team,no,null
33000162190,CWT Global Physical Security,2,0,0,0,0,0,2,2,My Team,no,Global Security Group
33000163195,CWT Global Product Delivery,3,0,0,0,0,0,3,2,My Team,no,Global Product Delivery
33000162161,CWT GLOBAL PRODUCT DELIVERY PDe,3,0,0,0,0,0,3,2,My Team,no,null
33000162714,CWT Global Reporting Team,2,0,0,0,0,0,2,2,My Team,no,"Global Reporting Team is responsible for the maintenance and issue resolution of Power Advantage, Power Insight, and Affinity."
33000163196,CWT Global Security Incident Management,2,0,0,0,0,0,2,2,My Team,no,null
33000163197,CWT Global Trip ID Approval Group,4,0,0,0,0,0,4,2,My Team,no,"Members of the group will approve Global Trip ID (aka CTR, CWT Trip Repository ) production deployments"
33000162715,CWT Global Trip ID Support,7,0,0,0,0,0,7,2,My Team,no,Members of the group will provide technical support for CWT Trip Repository (Global Trip ID Support)
33000162162,CWT Global Voice Call Routing,5,0,0,0,0,0,5,2,My Team,no,"Due to extremely limited resources, normal turnaround time for tickets is 21 Business days. CWT only has 4 resources to assist globally. Please do not contact analysts directly to request escalation if it is NOT a Break/Fix issue. Normal tickets are worked in the order received. -------------------------------------------------------------------------------------------------------------  If you need to report a Break/Fix Issue, where something is Broken or has stopped working, CALL the GSD so that an Incident Manager may be assigned and/or On-call person will be notified. --------------------------------------------------------------------------------------------------------------  If an Incident is opened and this is NOT a break/fix issue, that ticket will be immediately closed and we will ask you open a normal ticket, which may have a turnaround time of 21 business days.  ----------------------------------------------------------------------------------------------------- To open a regular ticket for the Call Routing team please utilize the following links: ---------------------------------------------------------- -------------------------------------------------------------- Telephony ticket with instructions:  https://mycwt.jiveon.com/groups/telephony-avaya/blog/2021/02/24/introducing-the-new-global-telephony-service-request-form-1 ---------------------------------------------------------- -------------------------------------------------------------- Telephony ticket direct link without instructions:  https://cwt.service-now.com/sp?id=sc_cat_item&sys_id=c9792d5c1ba5b814a026da01dd4bcbd4&sysparm_category=96affa6b1badcd50a026da01dd4bcb80  --------------------------------------------------------------------------------------------------------------------------Please submit tickets for any of the following requests: ------------------------------------------------- Modification to Existing Call Flow. ---------------------------------------------------------- ------------------Implementation for New Call Flow. ---------------------------------------------------------- ----------------De-Implementation of Existing Call Flow(s) / Client. ---------------------------------------------------------- ------------------------------------------------------ --------------------------------------------------------------  The following are also tickets utilized by various teams... ----- ------------------------------------------------------ -------------------------------------------------------------- --------------------------------------------- Global Telephony & Email Service Level Change: https://cwt.service-now.com/sp?id=sc_cat_item&sys_id=3a2f83ec1b3446101190dd71ec4bcb3a&sysparm_category=96affa6b1badcd50a026da01dd4bcb80  ------------------------------------------------------------------------------------------------------------------------- Call Trace Request:  https://extranet.mycwt.com/WorkRequest/ContactCenterRequest.aspx  ------------------------------------------------------------------------------------------------------------------------- Avaya Callback Assist:  https://mycwt.jiveon.com/groups/telephony-avaya/pages/call-back-assist  ----------------------------------------------------------------------------------------------------------------- ----- ------------------------------------------------------ -------------------------------------------------------------- Assistance with Agent Login IDs, Stations, or phones, contact VoiceOps (This is not Call Routing):  https://cwt.service-now.com/sp?id=sc_cat_item&sys_id=9ee6959c1ba1b814a026da01dd4bcbeb -------------------------------------------------------------- ----------------------------------------------------------------------------------------------- Avaya CMS installation (also not Call Routing):  https://cwt.service-now.com/sp?id=sc_cat_item&sys_id=dfec599213bdbb409a6f5aa12244b0d8&sysparm_category=96affa6b1badcd50a026da01dd4bcb80"
33000162163,CWT Global Voice Ops,11,0,0,0,0,0,11,2,My Team,no,"Global group that encompasses all L2/L3 Voice Engineers from Americas, EMEA, and APAC"
33000163032,CWT Glory Approvers,3,0,0,0,0,0,3,2,My Team,no,null
33000162720,CWT GLORY IMPLEMENTATION,4,0,0,0,0,0,4,2,My Team,no,null
33000162721,CWT Glory Tables Maintenance,9,0,0,0,0,0,9,2,My Team,no,Suppliers / account mappings and Glory Tables Maintenance
33000162722,CWT GOVERNMENT,2,0,0,0,0,0,2,2,My Team,no,null
33000163198,CWT GOVERNMENT SETTLEMENT,2,0,0,0,0,0,2,2,My Team,no,This group is used for M&G client settlements
33000163199,CWT GPN Bahrain,3,0,0,0,0,0,3,2,My Team,no,This group is for users in PARTNER country BAHRAIN supporting feedback handling.
33000163200,CWT GPN Korea Republic,2,0,0,0,0,0,2,2,My Team,no,This group is for users in PARTNER country KOREA REPUBLIC supporting feedback handling.
33000163201,CWT GPN Kuwait,3,0,0,0,0,0,3,2,My Team,no,This group is for users in PARTNER country KUWAIT supporting feedback handling.
33000163202,CWT GPN Oman,3,0,0,0,0,0,3,2,My Team,no,This group is for users in PARTNER country OMAN supporting feedback handling.
33000163203,CWT GPN Portugal/Angola,2,0,0,0,0,0,2,2,My Team,no,This group is for users in PARTNER country PORTUGAL supporting feedback handling.
33000163204,CWT GPN Qatar,3,0,0,0,0,0,3,2,My Team,no,This group is for users in PARTNER country QATAR supporting feedback handling.
33000163205,CWT GPN Russia,2,0,0,0,0,0,2,2,My Team,no,This group is for users in PARTNER country RUSSIA supporting feedback handling.
33000163206,CWT GPN Slovakia,2,0,0,0,0,0,2,2,My Team,no,This group is for users in PARTNER country SLOVAKIA supporting feedback handling.
33000163207,CWT GPN South Africa,4,0,0,0,0,0,4,2,My Team,no,This group is for users in PARTNER country SOUTH AFRICA supporting feedback handling.
33000163208,CWT GPN United Arab Emirates,6,0,0,0,0,0,6,2,My Team,no,This group is for users in PARTNER country UNITED ARAB EMIRATES supporting feedback handling.
33000163209,CWT GRC Admin,1,0,0,0,0,0,1,2,My Team,no,ServiceNow Governance Risk & Compliance (GRC) module Administrator group.
33000163210,CWT GRC Assessment Owners,1,0,0,0,0,0,1,2,My Team,no,null
33000163211,CWT GRC User,1,0,0,0,0,0,1,2,My Team,no,null
33000162723,CWT GSC Development Team,2,0,0,0,0,0,2,2,My Team,no,Development and Support of below applications  Power Organizer Power Resilience GSC Connect TTSS Exception Reporting
33000162724,CWT GSC EDI Spain,1,0,0,0,0,0,1,2,My Team,no,The group will mainly be taking care of EDI structure maintenance in WINGS and database for the WINGS accounts and CCS
33000163212,CWT GSC PL Project Management,3,0,0,0,0,0,3,2,My Team,no,GSC PL Project Management Team
33000163213,CWT GSC TSE,8,0,0,0,0,0,8,2,My Team,no,null
33000164149,CWT GSD Connect Support,0,0,0,0,0,0,0,2,My Team,no,
33000163214,CWT GSD DEU Chat Support,1,0,0,0,0,0,1,2,My Team,no,This is access group for German language chat support
33000163215,CWT GSD ESP Chat Support,1,0,0,0,0,0,1,2,My Team,no,This is access group for Spanish language chat support
33000162725,CWT GSD ESP/POR LATAM,19,0,0,0,0,0,19,2,My Team,no,null
33000163216,CWT GSD FRA Chat Support,1,0,0,0,0,0,1,2,My Team,no,This is access group for French language chat support
33000163217,CWT GSD Global Leaders,3,0,0,0,0,0,3,2,My Team,no,Group of manager/users that will do work within the ServiceNow
33000163218,CWT GSD ITA Chat Support,1,0,0,0,0,0,1,2,My Team,no,This is access group for Italian language chat support
33000163219,CWT GSD KB Management,10,0,0,0,0,0,10,2,My Team,no,null
33000163033,CWT GSD KnowledgeBase,2,0,0,0,0,0,2,2,My Team,no,null
33000162726,CWT GSD L1 DEU EMEA,22,0,0,0,0,0,22,2,My Team,no,null
33000162164,CWT GSD L1 ENG APAC,20,0,0,0,0,0,20,2,My Team,no,null
33000162729,CWT GSD L1 ENG EMEA,20,0,0,0,0,0,20,2,My Team,no,null
33000162730,CWT GSD L1 ENG LATAM,19,0,0,0,0,0,19,2,My Team,no,null
33000162731,CWT GSD L1 ENG NORAM,20,0,0,0,0,0,20,2,My Team,no,null
33000162732,CWT GSD L1 ESP EMEA,21,0,0,0,0,0,21,2,My Team,no,Group for spanish support in GSD PL
33000162672,CWT GSD L1 FRA EMEA,22,0,0,0,0,0,22,2,My Team,no,null
33000162673,CWT GSD L1 ITA EMEA,22,0,0,0,0,0,22,2,My Team,no,null
33000162674,CWT GSD L2 EMEA,2,0,0,0,0,0,2,2,My Team,no,Global Service Desk EMEA 2nd Line support
33000163034,CWT GSD Manila Leaders,4,0,0,0,0,0,4,2,My Team,no,null
33000163170,CWT GSD Manila Report,1,0,0,0,0,0,1,2,My Team,no,This group is used for Manila GOC Service Desk reports
33000162675,CWT GSD MI Child Incidents,18,0,0,0,0,0,18,2,My Team,no,null
33000163171,CWT GSD/FTS Chat Suport Global,1,0,0,0,0,0,1,2,My Team,no,"This is access group for English language Global Chat Support. Includes All GSD, FTS"
33000163172,CWT GTES,1,0,0,0,0,0,1,2,My Team,no,This group will be used to assign access to Chris Peterson's org to support the CWT transition.  It includes the ServiceNow role groups and support groups needed to support the IITL processes.
33000163173,CWT GTID BUSINESS,1,0,0,0,0,0,1,2,My Team,no,null
33000163174,CWT Guided Tours Admin,1,0,0,0,0,0,1,2,My Team,no,null
33000162547,CWT GWS APP DEVELOPMENT,3,0,0,0,0,0,3,2,My Team,no,CWT Web Site Application Development Team Group
33000162191,CWT HA IMPLEMENTATIONS,6,0,0,0,0,0,6,2,My Team,no,"July 14, 2021: Removed Steven Pillig from the CWT HA IMPLEMENTATIONS group and updated the group email,  replace -naTRAV-CWTFITTelecommuterTeam@carlson.com with CAgentTelecommuter@mycwt.com.  RITM0013389/90"
33000162960,CWT HARP Approver Group,2,0,0,0,0,0,2,2,My Team,no,null
33000163175,CWT Harveys Travel,1,0,0,0,0,0,1,2,My Team,no,Travel Services Group in Canada support travelers and use the TSC Traveler Online Booking Tools.
33000162676,CWT HCSProductTeam,5,0,0,0,0,0,5,2,My Team,no,Product team who approves users for HCS or manages enhancements
33000162550,CWT HFM Admin IT,3,0,0,0,0,0,3,2,My Team,no,null
33000162961,CWT HOMEWORKER CALL,1,0,0,0,0,0,1,2,My Team,no,null
33000162677,CWT Hotel Content Services (HCS),11,0,0,0,0,0,11,2,My Team,no,Technical Support for Hotel Modernization applications including  Hotel Content Services (HCS)
33000162678,CWT Hotel Core Platform,5,0,0,0,0,0,5,2,My Team,no,null
33000163176,CWT Hotel Intel Admin,7,0,0,0,0,0,7,2,My Team,no,This is the group that is used by CIS to allocate us incidents
33000163177,CWT Hotel Intel IT,3,0,0,0,0,0,3,2,My Team,no,null
33000162679,CWT Hotel Price Optimization (HPO),6,0,0,0,0,0,6,2,My Team,no,Price optimization support
33000162680,CWT HotelHub Support,17,0,0,0,0,0,17,2,My Team,no,null
33000163178,CWT HR Data Management,3,0,0,0,0,0,3,2,My Team,no,"Our scope of support are HR Data Integration, HR Data Quality, HR Master Data Management, HR Data Sharing, HR Data Mass Upload, HR Data Security, HR Business Intelligence, HR Data Governance, HR Data Architecture and HR Data Standards"
33000162681,CWT HR DevOps,9,0,0,0,0,0,9,2,My Team,no,HCM Cloud Solutions (previously known as HR Configuration Management) is a development team whose primary function is to make a system configuration in accordance to the business owners' needs.
33000162962,CWT HR EIT Approvers,2,0,0,0,0,0,2,2,My Team,no,"HR Connect Interfaces from Enterprise Information Technology (EIT) perspective. All interfaces that HR Connect communicates with such as Oracle Financials, ADP, NETIQ, etc."
33000162682,CWT HR Interface,4,0,0,0,0,0,4,2,My Team,no,"Our scope of support are HR SSO Certificates, HR Interface and Web Portal Design, Development & Support  Configuration Items: 1. HR Connect  2. OS Concept 3. Taleo Recruiting  4. Taleo Learn 5. HR Interfaces 6. RightNow 7. HR Web Portal 8. HR SSO & Certificates 9. Buzz  Problem Types: 1. Interfaces 2. Web HTML/CSS 3. Webservices"
33000163179,CWT HR Interface Approvers,3,0,0,0,0,0,3,2,My Team,no,Approvers for HR Connect Interface Changes
33000162683,CWT HR Systems & Support,6,0,0,0,0,0,6,2,My Team,no,"HR Quality Assurance, Access, Users & Roles Support"
33000162165,CWT HRO Setups,1,0,0,0,0,0,1,2,My Team,no,HotelHub support to fulfil HRO setup forms
33000162551,CWT HRSolutions,2,0,0,0,0,0,2,2,My Team,no,null
33000162963,CWT HSP Approver Group,3,0,0,0,0,0,3,2,My Team,no,null
33000162686,CWT HSP Support,14,0,0,0,0,0,14,2,My Team,no,3rd level non urgent  support for Power Hotel.
33000162964,CWT HTL EIT Approver,1,0,0,0,0,0,1,2,My Team,no,EIT Approvers Hotel Validation Tool and Hotel Content Services systems.
33000162166,CWT HW_SW_AssetMGMT,17,0,0,0,0,0,17,2,My Team,no,Hardware and Software Asset Management Group  Group inactivated Cindy Arneson RITM0310286 4/15/23  Group re-activated based on INC1010410 4/18/24
33000163180,CWT HYPERION MAINTENANCE,1,0,0,0,0,0,1,2,My Team,no,null
33000162192,CWT ID Admin,3,0,0,0,0,0,3,2,My Team,no,null
33000162965,CWT ID Studios Approver Group,7,0,0,0,0,0,7,2,My Team,no,null
33000162193,CWT Identity & Access Management,3,0,0,0,0,0,3,2,My Team,no,null
33000163181,CWT Idle Incident Management,17,0,0,0,0,0,17,2,My Team,no,Dummy Group that controls ability to pull up the Idle Incident Reminder notification email client template when this group is assignment group on an incident.
33000163182,CWT IE WINGS FINANCE,2,0,0,0,0,0,2,2,My Team,no,Wings setup and maintenance IE
33000162966,CWT IEX Webstation Support,1,0,0,0,0,0,1,2,My Team,no,null
33000162556,CWT Incident Management,26,0,0,0,0,0,26,2,My Team,no,CWT Global Application Incident Management  team
33000163183,CWT INCIDENT-ADMIN,1,0,0,0,0,0,1,2,My Team,no,The INCIDENT-ADMIN group defines the group of users that have Admin access to the ServiceNow Incident Management application.
33000163184,CWT INCIDENT-PROJECT-CODE-USER,1,0,0,0,0,0,1,2,My Team,no,group to apply the u_incident_project_code_user role.  these users are able to manage the incident project codes listed under Generic Request module.   This role is also applied directly through the CSM-MANAGER group
33000163185,CWT INCIDENT-USER,1,0,0,0,0,0,1,2,My Team,no,The INCIDENT-USER group defines the group of users that have write access to the Incident Management application.
33000163376,CWT India Products,0,0,0,0,0,0,0,2,My Team,no,
33000162194,CWT INFORMATION SECURITY,10,0,0,0,0,0,10,2,My Team,no,null
33000163186,CWT Insights Approver Group,3,0,0,0,0,0,3,2,My Team,no,Insights Approver Group
33000162689,CWT Insights Dev,6,0,0,0,0,0,6,2,My Team,no,"This group is responsible for building, maintaining and supporting the Insights Application"
33000164151,CWT INTERACTION PLATFORMS ASIA PAC,0,0,0,0,0,0,0,2,My Team,no,
33000163187,CWT Internal Kong approval,3,0,0,0,0,0,3,2,My Team,no,internal kong approval group for Kong community gateway
33000163188,CWT Internal Kong support,4,0,0,0,0,0,4,2,My Team,no,Kong internal (Community edition) gateway support team
33000162690,CWT Internal Project Solutions Group,11,0,0,0,0,0,11,2,My Team,no,Internal Group for ticket connected with the Project Solutions responsibilities
33000163189,CWT Invoices Approver Group,2,0,0,0,0,0,2,2,My Team,no,Invoices Change Approver Group  Tie this approver group to Application CI: Invoices
33000162691,CWT IQ Users Maintenance,11,0,0,0,0,0,11,2,My Team,no,"This group will be use to manage requests related to AnalytIQs Users maintenance (Add, Delete,Modify)."
33000162692,CWT IT DATA CENTER,2,0,0,0,0,0,2,2,My Team,no,null
33000162693,CWT IT FINANCE DEV,3,0,0,0,0,0,3,2,My Team,no,"access users to PO DB, Administrate  PO,  Reporting,// EMEA back office applications IT DEV management"
33000162167,CWT IT OPS PERFORMANCE TESTING,4,0,0,0,0,0,4,2,My Team,no,Group that provides the Performance testing service to all applications
33000163190,CWT IT-INC-ONLY-ROLE-GROUP,1,0,0,0,0,0,1,2,My Team,no,Applies roles for TI Incident Only Users
33000163191,CWT Italy Change Management,5,0,0,0,0,0,5,2,My Team,no,"Dec 16, 2024: Removed itchangemanagement@mycwt.it as the Group emails - invalid email.  Reached out to Vittorio to provide a new group email."
33000163192,CWT Italy Network,2,0,0,0,0,0,2,2,My Team,no,"Request RITM0273141 from Massimo Ruggieri 1/5/24 to rename group from ""IT Network"" to ""Italy Network"""
33000162696,CWT Italy Wings GP,2,0,0,0,0,0,2,2,My Team,no,Group to manage Italy Secondary Applications for Genpact
33000163193,CWT ITIL Admin,1,0,0,0,0,0,1,2,My Team,no,Group that has ITIL Admin Role
33000163194,CWT ITIL Users,1,0,0,0,0,0,1,2,My Team,no,"Group that has ITIL Role - Fulfiller only should be added to this group to be able to process & resolve/close INC, CHG, PRB, etc"
33000162168,CWT James Auto Rest User Group,1,0,0,0,0,0,1,2,My Team,no,null
33000162967,CWT JDE Approvers,2,0,0,0,0,0,2,2,My Team,no,null
33000163120,CWT KB Editors,1,0,0,0,0,0,1,2,My Team,no,Role Group to assign the kb_edit role.  People that have been assigned this role are users that are an author for a kb article.
33000163121,CWT KM TEAM,2,0,0,0,0,0,2,2,My Team,no,ServiceNow Knowledge Management team
33000163122,CWT Knoweldge Manager,1,0,0,0,0,0,1,2,My Team,no,null
33000163123,CWT Knowledge Manager,1,0,0,0,0,0,1,2,My Team,no,null
33000162699,CWT Knowledge Support,1,0,0,0,0,0,1,2,My Team,no,null
33000162700,CWT Korbyt Support,10,0,0,0,0,0,10,2,My Team,no,Management of Korbyt settings / questions / issues
33000163124,CWT Lackland IT,5,0,0,0,0,0,5,2,My Team,no,Development group located in St. Louis
33000162169,CWT Lakehouse DevOps,4,0,0,0,0,0,4,2,My Team,no,Provide DevOps Support for the Lakehouse Application.  Including: 1. Grant users access privilege to Lakehouse Application 2. Address Lakehouse Data related inquiries 3. Investigate Lakehouse related data issues
33000163125,CWT Lakehouserest Role Group,1,0,0,0,0,0,1,2,My Team,no,Provides the required roles for the lakehouserest account to access ServiceNow for the Snowflake integration.  This account is used by the architecture team to retrieve data into the Snowflake system.
33000163126,CWT LATAM Approvals Group,2,0,0,0,0,0,2,2,My Team,no,"LATAM Approval Group. Group name, manager and members updated 8/18/22 by request from Luiz Bittencourt New request RITM0149923 from Luiz Bittencourt 10/14/22 to rename group back to LATAM Approvals Group"
33000162170,CWT LATAM Dev Team,5,0,0,0,0,0,5,2,My Team,no,IT LATAM Development
33000162618,CWT LATAM PRODUCTS,3,0,0,0,0,0,3,2,My Team,no,"June 30, 2025: Group renamed from TXC L2 LATAM  PRODUCTS to LATAM PRODUCTS November 21, 2025: Group Manager changed to Katarina Exerman"
33000162619,CWT LATAM Robotics Support,4,0,0,0,0,0,4,2,My Team,no,"LATAM Robotics L3 product support group.  Fields LATAM automation functionality requests, questions and incidents."
33000162620,CWT LATAM SUPPORT,3,0,0,0,0,0,3,2,My Team,no,"TX CARE Level 2 Support in LATAM Region  June 30, 2025: Group renmaed from TXC L2 LATAM Support to LATAM SUPPORT November 21, 2025: Group manager changed to Katarina Exerman."
33000162969,CWT LATAM_CR Physical Security,3,0,0,0,0,0,3,2,My Team,no,Employee Badge Provisioning Costa Rica
33000163127,CWT LATAM-AR-Service Desk 2nd Level,1,0,0,0,0,0,1,2,My Team,no,null
33000162559,CWT LATAM-BR System Development,3,0,0,0,0,0,3,2,My Team,no,This group will be used to manage BR Develpment team.
33000162195,CWT LATAM-BR-Products and Training,1,0,0,0,0,0,1,2,My Team,no,null
